rank,team_id,team_display_name,track,policy_capability_score,policy_capability_score_label,metric_algorithm,avg_dist_between_incidents_at_fault,avg_dist_between_incidents_at_fault_label,legacy_score,legacy_score_metric,dist_to_gt_trajectory,dist_to_gt_trajectory_label,score,best_score,image_tag,submission_id,status,failure_code,evaluation_backend,submitted_at
84,miss-jetson,missjetson,pai,1130.0325671829512,Policy Capability Score,zoib,0.2256780241989283,Average Distance Between At-Fault Incidents,0.2256780241989283,avg_dist_between_incidents_at_fault,2.964646558983933,Distance to GT Trajectory,1130.0325671829512,1130.0325671829512,onevl-2-inf120,c83e9879-49b4-47df-ac72-31b6f30f478c,SUCCEEDED,,direct-p5,2026-08-19T15:14:09+00:00
85,alpain-autonomy,Alpain Autonomy,pai,1118.2229143023392,Policy Capability Score,zoib,0.21667130725842276,Average Distance Between At-Fault Incidents,0.21667130725842276,avg_dist_between_incidents_at_fault,2.563488123509468,Distance to GT Trajectory,1118.2229143023392,1118.2229143023392,transfuser-v2,10d6bbaa-0138-44b9-918f-0841d17e43f6,SUCCEEDED,,direct-p5,2026-07-21T12:14:38+00:00
86,team-alxpng,Team Alex,pai,1102.8365892265263,Policy Capability Score,zoib,0.16158317964673038,Average Distance Between At-Fault Incidents,0.16158317964673038,avg_dist_between_incidents_at_fault,2.3986807435622377,Distance to GT Trajectory,1102.8365892265263,1102.8365892265263,vavam-ours-1024-r1,671f5e48-b99a-471b-b35e-8d79ecfe4f71,SUCCEEDED,,direct-p5,2026-07-29T07:31:08+00:00
87,axe,AXE,pai,1072.6394225818563,Policy Capability Score,zoib,0.5231298973473069,Average Distance Between At-Fault Incidents,0.5231298973473069,avg_dist_between_incidents_at_fault,1.7055374128935914,Distance to GT Trajectory,1072.6394225818563,1072.6394225818563,axe-v5,1b10d542-2d4e-4fa6-8b04-0217cd91332f,SUCCEEDED,,direct-p5,2026-08-11T05:49:39+00:00
88,axe,AXE,pai,1064.371970268931,Policy Capability Score,zoib,0.47622948383661895,Average Distance Between At-Fault Incidents,0.47622948383661895,avg_dist_between_incidents_at_fault,1.73047058856016,Distance to GT Trajectory,1064.371970268931,1064.371970268931,axe-v6,57e20f5f-83b1-4f87-975c-0c07c9c5f468,SUCCEEDED,,direct-p5,2026-08-20T03:05:08+00:00
89,team-basiclab,BASICLAB,pai,1072.3541066871392,Policy Capability Score,zoib,0.31206963897344564,Average Distance Between At-Fault Incidents,0.31206963897344564,avg_dist_between_incidents_at_fault,2.071333930055081,Distance to GT Trajectory,1072.3541066871392,1072.3541066871392,nimbus-v4,f9b0f312-19ab-4bb2-910e-d403fa18565c,SUCCEEDED,,direct-p5,2026-07-31T12:34:41+00:00
90,team-basiclab,BASICLAB,pai,1071.6335463549526,Policy Capability Score,zoib,0.29363781611401274,Average Distance Between At-Fault Incidents,0.29363781611401274,avg_dist_between_incidents_at_fault,2.1371166303245324,Distance to GT Trajectory,1071.6335463549526,1071.6335463549526,nimbus-v5,5d28576d-ac55-4879-b17c-82be7962d3f8,SUCCEEDED,,direct-p5,2026-08-01T13:22:11+00:00
91,alpain-autonomy,Alpain Autonomy,pai,1084.217442600473,Policy Capability Score,zoib,0.19271093957043345,Average Distance Between At-Fault Incidents,0.19271093957043345,avg_dist_between_incidents_at_fault,2.3371804028622405,Distance to GT Trajectory,1084.217442600473,1084.217442600473,transfuser-v3,6c371f70-d873-4898-ac4a-f423f4b59519,SUCCEEDED,,direct-p5,2026-07-23T11:11:04+00:00
92,alpain-autonomy,Alpain Autonomy,pai,1064.5324818386805,Policy Capability Score,zoib,0.43218828421162103,Average Distance Between At-Fault Incidents,0.43218828421162103,avg_dist_between_incidents_at_fault,1.7454774444968075,Distance to GT Trajectory,1064.5324818386805,1064.5324818386805,transfuser-v7,35a61b0d-6fd8-4235-b106-777a77075308,SUCCEEDED,,direct-p5,2026-08-03T21:09:38+00:00
93,alpain-autonomy,Alpain Autonomy,pai,1068.4484321968607,Policy Capability Score,zoib,0.21515058694945338,Average Distance Between At-Fault Incidents,0.21515058694945338,avg_dist_between_incidents_at_fault,2.4045329082772255,Distance to GT Trajectory,1068.4484321968607,1068.4484321968607,transfuser-v1,0bf4a895-2e69-4fde-b5ef-edbc215868c1,SUCCEEDED,,direct-p5,2026-07-03T09:32:09+00:00
94,cothlory,Cothlory,pai,1043.2124852911952,Policy Capability Score,zoib,0.33999015504630725,Average Distance Between At-Fault Incidents,0.33999015504630725,avg_dist_between_incidents_at_fault,1.8674203281849824,Distance to GT Trajectory,1043.2124852911952,1043.2124852911952,pai-route-speed-v3-fix17-fast-m1-20260803,8e36f665-1918-4732-ae90-aea3a599d89c,SUCCEEDED,,direct-p5,2026-08-03T06:21:06+00:00
95,axe,AXE,pai,1039.1348505739938,Policy Capability Score,zoib,0.2875060875019416,Average Distance Between At-Fault Incidents,0.2875060875019416,avg_dist_between_incidents_at_fault,1.7406890378415807,Distance to GT Trajectory,1039.1348505739938,1039.1348505739938,axe-v4,7142c152-bdd3-4783-a35e-3ba1b4335102,SUCCEEDED,,direct-p5,2026-08-11T03:49:07+00:00
96,team-alphamale,ILoveAlpamayo,pai,1052.8019503485584,Policy Capability Score,zoib,0.14540932131753478,Average Distance Between At-Fault Incidents,0.14540932131753478,avg_dist_between_incidents_at_fault,3.0587119970188628,Distance to GT Trajectory,1052.8019503485584,1052.8019503485584,r2bal-best006,15f475c6-e80b-4b1c-b5be-b1a59afc2926,SUCCEEDED,,direct-p5,2026-07-31T15:51:04+00:00
97,fyrian-migu,Fyrian-Migu,pai,1019.0965835537398,Policy Capability Score,zoib,0.39013989573510716,Average Distance Between At-Fault Incidents,0.39013989573510716,avg_dist_between_incidents_at_fault,1.565530319493501,Distance to GT Trajectory,1019.0965835537398,1019.0965835537398,pai-v04c-clean-20260722-r1,7b87ab68-5c2e-406b-a89b-f31afdf9642c,SUCCEEDED,,direct-p5,2026-07-22T16:33:38+00:00
98,alpain-autonomy,Alpain Autonomy,pai,1021.4432755483111,Policy Capability Score,zoib,0.3465942445856736,Average Distance Between At-Fault Incidents,0.3465942445856736,avg_dist_between_incidents_at_fault,1.4222981400047081,Distance to GT Trajectory,1021.4432755483111,1021.4432755483111,transfuser-v0,fd6220d2-ceb3-4b69-94e3-5d2617b343a3,SUCCEEDED,,direct-p5,2026-07-21T18:55:08+00:00
99,team-andrew-fox,Team Andrew S,pai,1033.1310840006884,Policy Capability Score,zoib,0.11426930746006789,Average Distance Between At-Fault Incidents,0.11426930746006789,avg_dist_between_incidents_at_fault,2.302444393527752,Distance to GT Trajectory,1033.1310840006884,1033.1310840006884,fix6-leadbrake,24ef4621-e7de-422e-9a7c-b8968aa3c715,SUCCEEDED,,direct-p5,2026-07-31T16:07:34+00:00
100,crow,CROW,pai,999.8532931372997,Policy Capability Score,zoib,0.2016465859216964,Average Distance Between At-Fault Incidents,0.2016465859216964,avg_dist_between_incidents_at_fault,1.8605838901968113,Distance to GT Trajectory,999.8532931372997,999.8532931372997,investigative-crow,aeb6b718-aeda-47bd-a6ce-61ff50dcfc21,SUCCEEDED,,direct-p5,2026-07-31T16:24:35+00:00
